notification_id,student_id,type,message,created_at,status,recipient_contact,sent_by,school_id,priority
233,18361,Email,Onto available move eight.,2024-03-24 10:11:58,Failed,(726)769-1185x00951,Jeanette Hinton,49,Low
234,15874,Push,Industry find move sometimes have nature decade.,2024-09-05 09:23:50,Failed,767.561.1490x1824,Jennifer Wagner,58,Low
235,12095,Push,Quality avoid make relationship.,2024-07-26 04:31:35,Failed,3059845431,Linda Norris,73,Low
236,7479,Push,Foot section far together.,2024-04-11 05:15:57,Pending,463.753.7601,Nancy Miles,32,Medium
237,12474,SMS,Memory development spend.,2024-04-01 22:02:52,Sent,(727)807-7456x785,Janice Kline,6,Low
238,5295,Push,Serious between remain increase store.,2024-07-18 19:06:28,Failed,(528)979-6558x0478,Amanda Schultz,5,Low
239,3053,SMS,Guy audience sometimes management let admit.,2024-02-16 06:47:44,Pending,531-384-1623,Russell Cardenas,75,Low
240,14288,Push,Commercial within them there least.,2024-06-26 09:32:17,Pending,852.405.3282x37092,Billy Roberts,67,High
241,17077,SMS,Almost more minute ever field.,2025-01-22 10:31:55,Failed,+1-452-565-5360,Michelle Moore,84,High
242,6595,SMS,Nearly American sport cut middle adult.,2024-03-16 11:09:38,Pending,(295)800-8332,Michelle Fitzpatrick,38,Medium
243,18904,Email,Within mouth community significant important four.,2025-01-24 22:03:26,Pending,305.495.8095,Laura Gonzalez,100,Low
244,14577,Email,Almost glass exist.,2024-03-30 18:34:50,Sent,001-642-673-4715,Emily Hernandez,16,Low
245,18144,Email,Part keep visit for.,2024-05-09 21:09:18,Failed,(543)457-5394x27908,Tyler Reilly,18,High
246,1742,Email,Husband nothing worker recently free.,2024-07-04 01:39:08,Sent,+1-318-763-7740x01136,Amanda Nichols,27,High
247,18124,Email,Art business very itself that today.,2024-02-04 10:50:20,Sent,8968210314,Darren Welch,92,Low
248,19741,Email,Away others attack today.,2024-03-17 16:25:16,Sent,840.439.5624x6880,Sharon Oliver,80,Low
249,4032,Push,Majority board test team dog lead.,2025-01-26 22:38:19,Pending,904-280-8571x6530,Ricky Mason,94,Low
250,1390,Push,Evening easy race bank medical society less.,2024-10-14 07:50:38,Failed,+1-642-684-5415x11572,Thomas Owens,36,Medium
251,7788,Email,Foreign plant along.,2024-04-16 12:50:50,Failed,001-211-877-2345x87969,Karen Huffman,61,Low
252,2285,SMS,Until difficult guy seat.,2024-10-18 19:08:20,Sent,724.883.6619x843,Austin Price,52,Medium
253,8424,Push,Attorney example increase wear cause sign foot.,2025-01-02 22:20:23,Pending,3383578949,Jordan Cole,10,High
254,4949,Push,Debate themselves particularly test unit.,2024-12-02 15:19:53,Failed,660-964-5023x1630,Jodi Harrison,18,Medium
255,4726,SMS,Child customer painting hundred piece office.,2024-05-06 08:18:38,Failed,001-542-558-8639x428,Michael Gamble,83,Low
256,3273,Email,Many history show be by increase tough.,2024-09-21 17:19:50,Failed,797.899.2665,Stephen Anderson,11,Medium
257,11724,Email,Attention money to take campaign lead.,2024-11-26 06:50:46,Sent,(953)782-0439x4459,Steven White,12,Low
258,8090,Push,Capital remember city PM employee school enter.,2024-09-21 15:17:49,Failed,+1-211-800-0124x130,Samantha Butler,17,Medium
259,32,Push,Trouble born fast more let save among security.,2024-03-05 19:24:38,Failed,706.701.3581,Linda Gibson,7,High
260,10952,Email,Job view approach commercial store why.,2024-06-02 07:36:54,Sent,681.619.5808x147,John Washington,93,High
261,9122,Push,Billion report it order.,2024-02-15 00:41:15,Pending,+1-672-255-2232x6597,Misty Cook,80,Low
262,6282,SMS,Real respond left perform official environment available.,2024-03-10 23:06:18,Failed,+1-645-377-0773x13200,Derek Matthews,14,Medium
263,7193,Email,Very PM travel pay.,2024-12-07 17:03:56,Pending,001-423-556-0057x7644,Jason Combs,76,High
264,6569,SMS,Run company upon fire rather glass civil describe.,2024-09-01 12:09:54,Sent,792-310-7014,Matthew Jennings,38,High
265,12310,Email,Green game manage individual effort to.,2024-04-16 23:50:13,Sent,578-424-5976x7795,Anthony Wright,23,Medium
266,4649,Push,Later interest sort knowledge minute.,2024-05-29 02:35:06,Pending,967.586.5284x9554,Matthew Lane,12,High
267,12732,SMS,Pay her beat yet dog account such.,2024-05-02 02:51:07,Sent,270-757-4228,Ashley Cooke,42,High
268,15351,Push,Along head prepare role.,2024-07-29 04:47:21,Failed,+1-956-499-1534x667,Dana Lowery,56,Low
269,8226,SMS,Employee season clearly morning.,2025-01-30 02:47:36,Failed,001-259-217-3241x0565,David Robinson,38,Medium
270,10873,Email,Treat result compare late sort effect.,2024-06-04 12:49:10,Sent,(376)551-0209,Austin Juarez,31,Medium
271,12457,SMS,Goal low wide can mention.,2024-11-03 14:20:24,Pending,001-688-678-2359,John Barber,25,High
272,4647,Push,Star treatment should option appear suddenly continue.,2024-04-11 13:10:32,Failed,+1-737-633-7958x8225,Robert Jones,31,High
273,2034,Push,Join have partner example listen bank during.,2024-12-21 09:44:47,Failed,(259)382-7551x64035,Sandy Nelson,24,High
274,19169,SMS,Serve understand cultural improve save data.,2024-12-19 20:27:58,Sent,+1-487-712-7095x79001,Robin Davis,1,High
275,1131,Push,Then do occur few Congress.,2025-01-17 13:10:11,Pending,+1-637-443-1767,Tim Hill,95,Medium
276,5257,Email,Important visit reflect group.,2024-11-15 18:43:08,Sent,(353)840-7098x910,Brian Thomas,23,High
277,11424,Push,Enough difficult ten.,2024-05-27 17:54:20,Sent,001-844-314-6195x16811,Shannon Elliott,81,High
278,8844,Email,Environmental cold teach.,2024-09-14 10:14:52,Failed,001-733-882-9028x1940,Kenneth Harrell,69,Low
279,19362,SMS,They exactly agreement section.,2024-04-04 23:21:56,Pending,(709)903-5112x383,Cathy Hall,38,Medium
280,14110,SMS,School stop big PM factor.,2024-06-02 23:15:54,Failed,+1-653-315-1097,David Cook,87,High
281,3784,Email,Break reality describe economy degree line.,2024-08-23 23:11:37,Failed,+1-331-925-3189x69624,Kevin Jackson,74,Medium
282,6208,Push,Leave side bank several continue center song.,2024-06-04 15:59:37,Sent,383.656.7148x380,Christopher Jackson,100,Medium
283,2272,Email,Throw born into state such stock position.,2024-08-22 04:04:44,Pending,+1-610-977-9177,Yvonne Martin,48,High
284,16902,Email,You eye listen end analysis.,2024-05-16 08:26:20,Pending,804.342.9948,Joshua Hess,80,Low
285,7882,Push,Beyond economic plan outside list.,2024-08-27 04:55:02,Failed,001-525-425-6339x786,Andrew Smith,98,High
286,14151,Email,Young wrong crime single career.,2024-12-22 01:49:12,Pending,206-844-3700x861,Meagan Clark,60,Low
287,15665,Push,Mean brother friend really.,2024-05-08 22:53:46,Pending,9444670528,Matthew Romero,5,Low
288,18550,SMS,Real officer arrive bad after option.,2024-10-03 10:48:37,Pending,978.592.1191x45003,Michael Kim,10,Medium
289,8322,Email,Seven miss while human happy girl song.,2024-09-07 22:42:52,Pending,+1-411-709-8137,Wendy Hoffman,81,High
290,7290,Push,Drive today prevent detail.,2024-02-03 08:59:36,Sent,001-421-530-5066x72213,Jessica Li,32,Low
291,2481,SMS,Film old assume most rise garden.,2024-05-25 12:28:37,Pending,225.368.6083,Amanda Lee,6,High
292,14814,SMS,Public minute near nearly weight herself.,2024-09-15 07:02:11,Sent,905.228.0621,Michael Carney,53,Medium
293,13048,Email,Seven executive brother.,2024-05-27 19:46:28,Failed,740.583.5615,James Carr,61,High
294,229,Push,Her story per kind subject water national.,2024-07-11 19:20:15,Failed,704.869.0221x97198,Kyle Smith,94,Low
295,9527,SMS,Right when difference order rock consider develop.,2024-10-30 13:41:30,Sent,631.373.9006,Micheal Howard,87,Medium
296,3217,Email,Professional although its care program professor piece.,2024-02-18 16:00:33,Failed,(266)817-7159x47317,Jamie Davis,91,High
297,13671,Push,Space painting hard affect surface ready rich.,2025-01-25 02:36:55,Failed,(863)644-8717x12044,Jennifer Martinez,48,High
298,4930,Email,Difficult adult good everybody fine visit drive.,2024-06-01 05:42:25,Sent,570.620.5074x872,Latoya Bishop,98,High
299,1655,SMS,Western finally claim nation.,2024-07-15 13:54:12,Failed,001-768-592-4076,Jennifer Morales,12,Low
300,4663,Push,Artist night school already produce small conference.,2024-07-21 06:49:59,Sent,+1-371-711-8177x220,Larry Johnson Jr.,15,Low
301,6172,Push,Plant we student receive.,2024-06-08 08:30:50,Sent,001-954-610-0734x1010,Harry Anderson,83,High
302,5021,SMS,Fish must food report.,2024-05-16 03:02:46,Pending,426.504.3507,Mr. Taylor Lowery,49,Medium
303,9875,Push,Collection system serve often exist senior.,2024-09-10 02:33:27,Failed,588-397-0747x562,Carol Johnson,20,High
304,6885,SMS,Concern project nor occur human sense much.,2024-02-05 03:53:23,Pending,783.610.8257x019,Ryan Reynolds,79,Medium
305,35,Email,Success term past nothing area officer my.,2024-09-18 08:12:40,Pending,399.465.2772x4485,Felicia Donovan,34,High
306,18210,Push,Tend give sit mouth probably design sure.,2025-01-07 01:18:12,Failed,262.824.6687,Robert Nelson,66,Low
307,18938,Push,Especially despite watch current west.,2025-01-23 10:46:29,Sent,876.523.9062x829,Scott Parker,4,Low
308,12232,Email,Trouble court quite example even that either.,2024-11-22 02:49:10,Sent,(427)975-0573,Stacie Tran,22,Medium
309,224,Push,Mean sometimes discussion boy.,2024-09-10 00:38:07,Pending,882-593-4607,Kathleen Mathis,72,Medium
310,15914,Email,Very four later source response many.,2024-02-13 11:05:01,Pending,941-956-1802,Carla Williams,6,Low
311,12490,Push,Many make guy place home low respond.,2024-03-05 12:27:04,Failed,+1-803-562-0289,Madison Johnson,35,High
312,995,SMS,Development job goal.,2024-09-07 02:47:46,Pending,+1-645-859-1678,Dana Flores,85,Medium
313,2931,Email,Pm those form white.,2024-09-28 11:24:34,Failed,(343)805-6023x851,Sarah Mills,96,Low
314,18676,Email,Follow yeah address ten bill degree he.,2024-02-28 19:51:26,Pending,479.245.1010,April Martinez,23,High
315,16540,SMS,I response side be report effect.,2024-07-20 07:02:02,Sent,438-987-7195,Andrea Diaz,25,Medium
316,6225,Email,Whatever dog skin hospital community age gun.,2025-01-22 02:30:05,Sent,(227)637-7177x96138,Richard Hughes,94,Low
317,6480,SMS,Top adult onto rather order.,2024-09-29 09:59:43,Pending,900.776.8390,Karen Morales,92,Medium
318,16645,SMS,When current hit million right.,2024-06-01 05:28:48,Failed,+1-226-911-2868,Lauren Hall,83,Low
319,9131,SMS,Social catch care interview film peace.,2024-11-22 16:23:49,Sent,875-398-4606x29837,Derrick Deleon,97,High
320,11313,Email,Threat spend trial prevent.,2024-05-29 00:36:26,Failed,670.686.1834x892,Christina Bailey,88,Low
321,1740,Email,Who their figure choose.,2024-04-13 05:59:57,Sent,+1-316-423-1481,Wendy Cooley,95,High
322,16164,Push,Report source these power determine among assume.,2025-01-29 03:15:08,Failed,+1-674-478-2210x01449,Charles Moore,65,Low
323,19795,Email,Identify better modern.,2024-02-11 22:54:15,Sent,636.636.3790,Connor Jones,86,Low
324,5561,Push,Almost rate admit church experience around.,2024-08-07 12:41:12,Pending,985.740.5342,Joyce Chavez,90,Low
325,9039,SMS,Nation Mrs cover Mr enter happy share couple.,2024-02-11 08:47:00,Sent,405-442-8410x9717,William Warren,37,Low
326,5335,Push,Political total weight spend different news.,2024-06-05 14:48:41,Pending,001-885-979-6960,Melissa Beltran,89,Medium
327,7051,Email,International next performance subject certainly a.,2024-06-21 14:00:08,Failed,7892774439,Paige Grant,27,Low
328,10497,Push,Executive by any benefit accept.,2024-11-02 09:58:12,Failed,835.308.8095x9948,Sharon Payne,67,Medium
329,17668,Email,Man mind structure keep social black.,2024-02-25 07:02:54,Sent,001-653-402-1840x9084,Angela Hall,19,High
330,8523,Push,Reveal ten man especially hair.,2024-06-01 22:32:40,Failed,884-571-7675x72646,Kevin Keith,58,Medium
331,3252,Push,Poor detail like either help you.,2024-10-01 08:22:57,Failed,824-882-7441x3456,Dylan Mcdaniel,16,Medium
332,1213,Push,Fire last street camera early.,2024-03-31 08:48:22,Pending,240.808.2499,Vanessa Patel,19,Low
333,310,Email,Special herself fear direction leave year.,2024-06-03 02:32:37,Failed,001-772-261-7599x2317,David Martinez,26,Low
334,3648,SMS,Practice measure capital.,2024-11-01 12:28:47,Pending,384.315.5322,Julie Mcpherson,18,Low
335,6128,Push,Whom affect available argue sit.,2024-09-30 16:02:11,Sent,893.250.3969,Amanda Smith,52,Low
336,8634,Email,White compare race wind team.,2024-08-21 07:02:04,Failed,219.863.5352x73069,Tony Douglas,71,High
337,18561,Push,Painting while four clear begin.,2025-01-24 03:43:28,Sent,7766958084,Sandra Collins,54,High
338,10692,Push,Fund police performance girl personal treatment.,2024-08-14 08:26:57,Pending,(225)205-6864x6347,David Massey,72,Medium
339,10467,Push,Man home compare miss similar save.,2024-08-24 16:55:53,Sent,(722)958-9952,Joshua Martinez,18,Medium
340,19080,SMS,Ago type manager doctor treat voice.,2024-02-26 17:12:10,Sent,001-565-353-3928x80197,Susan Glover,52,Low
341,18296,Push,Professor appear for sometimes already city suffer.,2024-04-21 22:14:51,Pending,001-848-833-0982,Teresa Fitzgerald,7,Low
342,18283,Push,Recent majority international school wall house.,2024-11-04 20:50:22,Sent,(797)467-6295x644,Bryce Gray,19,High
343,13503,Push,Ok decide end two there respond.,2025-01-27 05:46:41,Failed,852.965.5014x83043,Kimberly Mcconnell,12,Medium
344,18753,SMS,Tell road player billion window method.,2024-08-23 23:55:39,Pending,(770)458-9199,Brenda Jones,38,Low
345,18055,Push,Situation herself keep organization floor.,2024-10-27 17:02:55,Failed,(962)441-8970x687,Roger Price,100,Medium
346,1380,SMS,Unit have happen quality suddenly crime.,2024-05-29 15:54:17,Pending,2832374251,Tammy Woods,13,Low
347,1998,Email,Rest specific score test.,2024-10-10 12:20:20,Failed,+1-542-931-9435,Amanda Bailey,22,Medium
348,8187,Push,Their full less attack sister yes stock whose.,2024-09-01 10:17:24,Failed,001-942-377-2949x073,Melanie Bryant,90,High
349,11734,SMS,Professional set alone onto high cell become.,2024-07-23 20:12:19,Failed,+1-569-850-6089x4352,Carlos Bennett,49,Medium
350,11161,Email,Congress seek this left cause.,2024-07-19 13:30:35,Failed,727-700-3619,Matthew Payne,33,Low
351,6350,SMS,Process picture another no.,2024-06-16 01:13:40,Failed,001-870-672-8633,Christopher Jones,63,High
352,11028,SMS,Last wear if nature general drive.,2024-04-28 10:54:50,Failed,(227)881-9651x1132,Eric Hill,27,High
353,8265,Push,Record notice control professor employee.,2024-10-24 11:10:31,Pending,+1-254-898-2137x20963,Sheila Delacruz,33,Low
354,13982,Email,Goal list four white situation trade.,2024-03-22 21:20:49,Sent,817-792-7954x161,Mr. Brandon Myers,4,Low
355,13427,Push,Role think enjoy road.,2024-07-02 05:24:41,Pending,+1-762-743-3050,Caroline Gomez,20,Medium
356,17426,SMS,Change understand politics market team perhaps.,2024-05-25 23:45:58,Pending,808-234-6727,Amanda Harris,86,High
357,5873,Push,Trouble hour bank answer yourself soldier enter always.,2024-09-13 03:56:02,Sent,001-205-793-9631x3248,Matthew Velazquez,69,High
358,15755,Email,Agency customer employee kitchen.,2024-08-11 12:13:34,Sent,+1-488-761-9643x9716,Bradley Lopez,87,Medium
359,1824,Push,Some sport thing under our sister.,2024-11-01 07:40:53,Pending,001-953-342-5864x9591,Anthony Clark,42,High
360,17640,SMS,Certainly cold person word executive foot.,2024-04-19 16:51:38,Pending,226.254.5369x3320,Jeffrey Carter,2,High
361,9784,SMS,Star radio expect near fall.,2024-09-03 06:06:07,Failed,852-470-9452x77753,Wendy Hebert,24,Low
362,14267,Push,Office once enough garden early do.,2024-02-20 15:56:40,Failed,920-840-0433x6226,Mariah Diaz,20,Medium
363,5148,Push,Simple for out.,2024-08-20 18:35:11,Sent,001-676-433-9134x141,Kurt Stewart,33,Medium
364,2264,SMS,Role still miss yet.,2024-04-29 00:56:45,Sent,+1-258-641-4977,Kim Berg,1,High
365,15193,SMS,Treat speak common wear difficult.,2024-12-26 01:13:02,Failed,001-474-663-8381x89870,Joseph Moore,17,Low
366,2505,Email,Range industry debate fast feeling hair offer.,2024-08-20 20:21:39,Sent,605.965.8159x821,Heather Acosta,97,Medium
367,10862,SMS,Establish public medical box.,2024-06-04 23:15:33,Pending,001-706-307-1932,Patrick Curry,54,High
368,16924,SMS,Think white next teach financial baby effect nor.,2024-07-23 19:50:41,Pending,(928)583-6520x1571,Dale Orozco,29,Medium
369,963,Push,Draw break traditional lawyer.,2024-10-12 05:20:23,Sent,367.490.9030,Michele Norton,24,Low
370,4513,Email,They left one discussion first.,2024-10-29 14:00:37,Failed,825.599.9190,Jennifer Bray,58,High
371,10690,Email,Suffer technology guess where something.,2024-07-04 15:35:38,Pending,569-523-3318,Richard Morris,91,Low
372,13258,Email,Represent teach low his.,2025-01-16 04:10:24,Failed,775-458-7062,Carl Howard,87,Medium
373,17839,SMS,Machine fire on.,2024-04-18 13:23:23,Sent,(302)413-9406,Valerie Ray,15,Medium
374,9430,Email,Loss agree safe key still.,2024-07-16 14:59:33,Sent,+1-310-342-4610x68171,Luke Salazar,37,Low
375,11527,Push,Question beautiful detail skin right language significant.,2024-08-16 05:09:09,Failed,201-494-6088x1750,Paula Reed,23,High
376,5549,Push,Health address become.,2024-02-26 06:48:01,Pending,(249)719-3281x755,Richard Henson,3,Medium
377,600,Push,Always card bring bed method traditional.,2024-07-19 02:26:41,Pending,(234)576-2161x1417,Christopher Harris,21,Medium
378,15049,Email,Smile life million.,2024-10-25 04:12:48,Failed,+1-852-731-5036x3187,Allison Villegas,42,Medium
379,11858,Email,Collection agree thought building message certainly painting.,2024-06-28 00:15:55,Sent,325.374.3132x71428,Megan Galloway,65,Medium
380,194,SMS,The talk discuss.,2025-01-01 09:23:45,Failed,+1-522-677-9292x319,Haley Carpenter,57,Low
381,16979,SMS,Quality out assume bad public leader probably most.,2024-04-08 08:37:43,Failed,215.760.2707x58980,Eugene Morrow,17,Low
382,15794,Email,Room rock spend dark standard build cultural.,2024-11-29 01:44:48,Failed,987-393-4320,Jessica Cooper,33,High
383,11025,Push,Wife door soon.,2024-12-04 01:56:14,Failed,001-427-766-0276x1734,Megan Cabrera,94,Medium
